Wavelength(um),Transmittance,SEBSControl,05um,1um,2um,4um,8um
4.92,0.2488604433,0,0,0,0,0,0
4.93,0.2488604433,0,0,0,0,0,0
4.94,0.2417428867,0,0,0,0,0,0
4.95,0.2417428867,0,0,0,0,0,0
4.96,0.2417428867,0,0,0,0,0,0
4.97,0.23343907,0,0,0,0,0,0
4.98,0.23343907,0,0,0,0.0001332867248,0,0
4.99,0.23343907,0,0,0,0,0,0
5,0.213509905,0,0,0,0,0,0
5.01,0.213509905,0,0,0,0,0,0
5.02,0.1885984567,0,0,0,0.0001673980359,0,0
5.03,0.1885984567,0,0,0,0.003062827583,0.00001250500952,0
5.04,0.1885984567,0.001043834691,0.00003775526643,0,0.006809228544,0,0
5.05,0.1681947933,0.002112632368,0.002520796224,0,0.005745853186,0.0006096439848,0
5.06,0.1681947933,0,0.0000310800679,0,0.00006030953591,0.00004512048547,0
5.07,0.1346829625,0,0,0,0,0.001117919888,0
5.08,0.1346829625,0,0,0,0,0.0003499659545,0
5.09,0.1346829625,0,0,0,0,0,0
5.1,0.1147538,0,0,0,0,0,0
5.11,0.1147538,0,0,0,0,0.00003218642264,0
5.12,0.1147538,0,0,0,0,0.0001413325088,0
5.13,0.1202699067,0,0,0,0,0.001058577249,0
5.14,0.1202699067,0,0,0,0,0.002141626173,0
5.15,0.098917235,0,0,0,0,0.003608463877,0
5.16,0.098917235,0,0,0,0,0.003280381357,0
5.17,0.098917235,0,0,0,0,0.002814354145,0
5.18,0.08895265,0,0,0,0,0.001036586475,0
5.19,0.08895265,0,0,0,0,0,0
5.2,0.05194136,0,0,0,0,0.0001860121295,0
5.21,0.05194136,0,0,0,0,0.0004227664576,0
5.22,0.05194136,0.003239768748,0.0048666174,0.003669006392,0.004370061809,0.003366012773,0.002099178294
7.68,0.02702991,0.04134207986,0.04587468068,0.04410932792,0.04448573213,0.04102917844,0.04000283263
7.69,0.02702991,0.02480828415,0.02670496848,0.02499912278,0.03323326068,0.03085222431,0.02855100315
7.7,0.02702991,0.0242916738,0.02609004002,0.0244687094,0.03304736531,0.03047278351,0.02812590647
7.71,0.0320122,0.02343754572,0.02551130436,0.02400047846,0.03269417247,0.02995918989,0.02767823883
7.72,0.0320122,0.02253320669,0.02494793369,0.02342183997,0.03221429312,0.0295347161,0.027230365
7.73,0.0320122,0.02195687862,0.02431864218,0.02282802041,0.03184542533,0.02915476616,0.02678228486
7.74,0.03485922,0.02161225991,0.02380022471,0.02239660192,0.03150897031,0.02875229696,0.02626673366
7.75,0.03485922,0.02120891786,0.02341915312,0.0220311934,0.03115477767,0.02834966298,0.02566117616
7.76,0.04411204,0.0207580641,0.02304782826,0.02164514916,0.03088614863,0.02799163504,0.02512259919
7.77,0.04411204,0.02037919135,0.02268491513,0.02131461843,0.03074042473,0.02770063974,0.02480828932
7.78,0.04411204,0.02020774968,0.02240560968,0.02111155874,0.03080536699,0.02770063974,0.02458371728
7.79,0.04838258,0.02021677403,0.02227999787,0.020981045,0.030970942,0.02770063974,0.02456125956
7.8,0.04838258,0.02016037117,0.02233762782,0.020854798,0.03105595013,0.02792449417,0.02456125956
7.81,0.0576354,0.02010847836,0.02261335104,0.02091386428,0.03125449084,0.0280587759,0.02456125956
7.82,0.0576354,0.02017165194,0.02291915113,0.02118142697,0.03170920011,0.02814829706,0.02456125956
7.83,0.0576354,0.02024835778,0.02309552195,0.02141421981,0.03221763537,0.02814829706,0.02462863272
7.84,0.06190594,0.02031603429,0.02322912782,0.02162442763,0.03258659339,0.02814829706,0.02478583677
7.85,0.06190594,0.02038370592,0.02329367532,0.02178954509,0.03285163661,0.02821542247,0.02507770443
7.86,0.06190594,0.02058443336,0.02332898295,0.02180508693,0.03311037256,0.02837204842,0.02539193159
7.87,0.06759998,0.02111424449,0.02349875491,0.02180148305,0.03337015157,0.02837204842,0.02577335622
7.88,0.06759998,0.02193432895,0.02383236933,0.02193481336,0.03374043898,0.02837204842,0.02628915522
7.89,0.12454044,0.02299669938,0.02412543064,0.02216247211,0.03426892572,0.02837204842,0.02696151279
7.9,0.12454044,0.02453864152,0.02425395364,0.02229485609,0.0347911292,0.02837204842,0.0280810789
7.91,0.12454044,0.02705080693,0.02449589039,0.02243059464,0.03529705244,0.02837204842,0.02982496496
7.92,0.1384196775,0.03051675753,0.02513132954,0.02280754698,0.0358795212,0.02837204842,0.03239039066
7.93,0.1384196775,0.03512622608,0.02612319351,0.02326105799,0.03655370843,0.02826017274,0.03570425658
7.94,0.180911496,0.04048757801,0.02725227301,0.02365815436,0.03722587967,0.02814829706,0.0395598461
7.95,0.180911496,0.04599510835,0.02842500698,0.0242182084,0.03787674954,0.02814829706,0.04346626762
7.96,0.180911496,0.05138373356,0.02968614746,0.02508799404,0.03875206162,0.02814829706,0.04707169707
7.97,0.189879618,0.0565899122,0.03098960867,0.02612297417,0.03992639125,0.02814829706,0.05026996498
7.98,0.189879618,0.06133548183,0.03247509481,0.02717231481,0.04126531877,0.02826017274,0.05293427038
7.99,0.189879618,0.06551930488,0.03430257621,0.0282950235,0.04263855537,0.02850626833,0.05493852867
8,0.215645176,0.06932024442,0.0362285268,0.02954761329,0.04377824814,0.02877466695,0.05646062087
8.01,0.215645176,0.07257205212,0.03804365891,0.03088473245,0.04473400109,0.02913241162,0.05743781414
8.02,0.261766948,0.07517383892,0.03987877603,0.03226391265,0.04592956651,0.02942298458,0.05789350041
8.03,0.261766948,0.07687602508,0.04183351155,0.03359463885,0.04737266048,0.02973580916,0.05771992801
8.04,0.261766948,0.07742857285,0.04382743692,0.03479374825,0.04868832458,0.03007086996,0.05706877413
8.05,0.34148359,0.07708859202,0.045839393,0.0360710147,0.04972518912,0.03047278865,0.05604775018
8.06,0.34148359,0.07604668943,0.04796744971,0.03767015067,0.05065685721,0.03080759238,0.05480801171
8.07,0.3715196825,0.07479059828,0.0502928307,0.03933858242,0.05163040979,0.03109766654,0.05361024043
8.08,0.3715196825,0.07331943374,0.05271445244,0.0408431312,0.05264353832,0.03127613262,0.0524327794
8.09,0.3715196825,0.07154668853,0.05490670643,0.0422950324,0.05373511129,0.03152145671,0.0512538514
8.1,0.37685785,0.06974916381,0.05684347474,0.04366723821,0.05484568344,0.03190047631,0.05016093802
8.11,0.37685785,0.06809840431,0.05881784776,0.04501084691,0.05575756985,0.03241304262,0.04911057287
8.12,0.37685785,0.06655217719,0.06083504017,0.04649286838,0.0564091813,0.0328585303,0.04825629926
8.13,0.377747545,0.06511102703,0.06283516537,0.04794456521,0.0569865048,0.03323703689,0.04753283678
8.14,0.377747545,0.06384011826,0.06493931571,0.04922986759,0.05771687413,0.03361539482,0.04687466847
8.15,0.42063083,0.0627617037,0.06714616624,0.05045788965,0.05857264334,0.03392687431,0.04623801211
8.16,0.42063083,0.06176847908,0.06925678391,0.05165703386,0.0593416603,0.03417153172,0.04573278204
8.17,0.42063083,0.06088231734,0.0709847421,0.05281017137,0.06007540819,0.0345272844,0.04529322454
8.18,0.42347785,0.05995200837,0.07240896619,0.05392966611,0.06090654277,0.03499401976,0.04489745373
8.19,0.42347785,0.05897746658,0.07395848099,0.05505587919,0.06170390108,0.03539390248,0.04445751147
8.2,0.42347785,0.05808868321,0.07566976094,0.0562913543,0.06236889131,0.03568260296,0.04414943536
8.21,0.4676067075,0.05743782413,0.07733200638,0.0575634309,0.0629900385,0.03603780314,0.04395132961
8.22,0.4676067075,0.05680822061,0.07893887479,0.05866106918,0.06361551804,0.03639287044,0.04381923545
8.23,0.4725889975,0.05611298612,0.08044810479,0.05964070822,0.06422248144,0.03681434555,0.0436210638
8.24,0.4725889975,0.05526496887,0.08186563372,0.06072896778,0.06484433501,0.03719130703,0.04340082405
8.25,0.4725889975,0.05419844648,0.08337530455,0.06201187986,0.06559293312,0.03761243495,0.04315850099
8.26,0.4889593775,0.05286900959,0.08498259561,0.0633955044,0.06648195485,0.03807767325,0.04291611706
8.27,0.4889593775,0.05103521844,0.08654102002,0.064663187,0.06737894595,0.03858696595,0.04260753384
8.28,0.519742815,0.04865039275,0.08804407787,0.06576674164,0.06820599322,0.03909598849,0.04207830487
8.29,0.519742815,0.04597412286,0.08951279979,0.06690141755,0.06897035002,0.03967108277,0.04135013758
8.3,0.519742815,0.04309203791,0.09093331226,0.06815530997,0.06979853822,0.04024582574,0.04044467795
8.31,0.563693735,0.04022337597,0.09240070306,0.06947523309,0.07081300259,0.04093064981,0.0395383738
8.32,0.563693735,0.03739048487,0.09397046483,0.07078366993,0.07182104482,0.04159292268,0.03863120905
8.33,0.563693735,0.03474934194,0.09554085913,0.07203150335,0.07266785569,0.04218858968,0.03776752288
8.34,0.56938778,0.03245743851,0.09707858897,0.07338367999,0.07355056984,0.04278387581,0.03719130192
8.35,0.56938778,0.03071823088,0.09857739246,0.07490518161,0.07445803587,0.04326864876,0.0367034496
8.36,0.57116717,0.02937823434,0.09992782662,0.07628896595,0.0751932108,0.04364308118,0.03621534701
8.37,0.57116717,0.02837201236,0.1011549466,0.07737584594,0.07589374077,0.04401736655,0.03572700426
8.38,0.57116717,0.02754389009,0.1023805931,0.07831394286,0.07665179095,0.04428147883,0.03548274599
8.39,0.57294656,0.02689431521,0.1035994121,0.07925128754,0.07728027208,0.04447951364,0.0352828481
8.4,0.57294656,0.0262667285,0.1048610804,0.08032299184,0.07780575708,0.04472150215,0.0352828481
8.41,0.5722348,0.02575092434,0.1063199658,0.08159415593,0.0784894451,0.04509536192,0.0352828481
8.42,0.5722348,0.02570606058,0.1079406279,0.08296831601,0.07940455699,0.04564487965,0.03563818633
8.43,0.5722348,0.02622187507,0.1095505772,0.08437225527,0.08042697464,0.04645757336,0.03634846404
8.44,0.5594232,0.02729750069,0.1111555579,0.08589232218,0.08153432632,0.04757665406,0.03741291516
8.45,0.5594232,0.02855094134,0.112845893,0.08761304263,0.08280698626,0.04886967098,0.03871971566
8.46,0.5594232,0.0296240725,0.1144928892,0.08927921835,0.08406463777,0.04987660687,0.03993635815
8.47,0.5594232,0.03042812074,0.1157853127,0.09039652273,0.08489209742,0.05027034264,0.04084232134
8.48,0.5594232,0.03116457077,0.1165639713,0.09079586898,0.08511122299,0.04992036368,0.04123979181
8.49,0.56796427,0.03207875757,0.1169995938,0.09074457589,0.08489652931,0.04915435992,0.04139430943
8.5,0.56796427,0.03332598782,0.117491677,0.09065119576,0.08453993807,0.04830012666,0.0418356468
8.51,0.56796427,0.03517156353,0.1183895489,0.09089257492,0.08431963816,0.04775214539,0.04269566422
8.52,0.57009953,0.03739060736,0.1197007167,0.09154103881,0.08441429893,0.04764251381,0.04399527821
8.53,0.57009953,0.039803527,0.1212056499,0.09235605442,0.08481286741,0.04766444013,0.04546897871
8.54,0.5786406,0.04225450464,0.1228348496,0.09321501974,0.08532985149,0.04786177698,0.04702820318
8.55,0.5786406,0.0447652229,0.1246601783,0.09421582987,0.08580739365,0.04812482211,0.04856297502
8.56,0.5786406,0.04722549961,0.1266134689,0.09540572428,0.08631350222,0.04849734238,0.04998594098
8.57,0.6163636567,0.04943882203,0.1285245025,0.09671907369,0.08698058586,0.04900111785,0.05114462296
8.58,0.6163636567,0.05114458272,0.1302978018,0.09806313339,0.08781039832,0.04957028398,0.05212730676
8.59,0.6163636567,0.05245461,0.1319079957,0.09937222399,0.08876346993,0.05018284412,0.05282547395
8.6,0.6246674733,0.05354488421,0.1334188179,0.1006926515,0.08978366946,0.05090428016,0.05332696491
8.61,0.6246674733,0.05467741959,0.134947914,0.1021959502,0.09085442715,0.05186532949,0.05393710183
8.62,0.6275144967,0.05602598985,0.1365077204,0.1039705591,0.09216327173,0.05315248591,0.05485155745
8.63,0.6275144967,0.05750284507,0.1381262187,0.1059230675,0.09384086713,0.05472089517,0.05613466137
8.64,0.6275144967,0.05891244059,0.1399417045,0.1079707446,0.09566181403,0.05648227614,0.05752455537
8.65,0.643054495,0.05971392388,0.1418295076,0.1100223767,0.09731619747,0.05815367423,0.05873909784
8.66,0.643054495,0.05906406811,0.1433531212,0.1117360325,0.0985911399,0.05932411218,0.05915083927
8.67,0.65551022,0.05641663494,0.1442742318,0.1127888076,0.09924827562,0.05956236119,0.0581536193
8.68,0.65551022,0.0516893422,0.1446644935,0.1132765331,0.09926030747,0.05908582326,0.05567780943
8.69,0.65551022,0.04548901724,0.1446906884,0.1134908948,0.09898835977,0.0582621757,0.0521267037
8.7,0.6654748,0.03858489649,0.1446835981,0.1136664246,0.09876945926,0.05756803592,0.04847492672
8.71,0.6654748,0.03207726939,0.1449712751,0.1140336927,0.09863062096,0.05713394001,0.04546877629
8.72,0.6654748,0.02684866728,0.1455516577,0.1147221133,0.09856544912,0.05691681208,0.04329055455
8.73,0.66476305,0.02309986266,0.1463533861,0.115669864,0.09874330689,0.05680823561,0.04172526546
8.74,0.66476305,0.02062035534,0.1474887007,0.1168041197,0.0992996907,0.05700367325,0.04059933288
8.75,0.66333954,0.01897283602,0.1489796116,0.1181450659,0.1001228646,0.05726419177,0.03989218122
8.76,0.66333954,0.01785860511,0.1506635268,0.1197325,0.1010073992,0.05756804591,0.0394499385
8.77,0.66333954,0.01704415291,0.152427845,0.1215337493,0.1019125659,0.05793687603,0.03925086741
8.78,0.66262778,0.01637172044,0.1542728149,0.1234334656,0.1029355895,0.05834892694,0.03905175047
8.79,0.66262778,0.01591185057,0.1562697671,0.1254059916,0.1041068139,0.05891249049,0.03905175047
8.8,0.66262778,0.01569883246,0.1584792383,0.1275695319,0.1053663331,0.05954069086,0.0392287433
8.81,0.6718806,0.015614971,0.1608757797,0.1300090044,0.1067283576,0.06014683196,0.0396047512
8.82,0.6718806,0.01551070011,0.1634843028,0.1327446277,0.1083197076,0.06083907635,0.040024824
8.83,0.67401587,0.01536560915,0.1664386735,0.1357876975,0.1101949004,0.06172527292,0.04035632915
8.84,0.67401587,0.01515246724,0.1697734491,0.1390964819,0.112296543,0.0626753908,0.04075398271
8.85,0.67401587,0.01489164818,0.1734424637,0.1426506252,0.1146831017,0.06373233887,0.04123977656
8.86,0.679709915,0.01471470712,0.1775554764,0.1465897914,0.1175414301,0.06487421494,0.04187976783
8.87,0.679709915,0.01464891292,0.1823060197,0.1511088881,0.12089006,0.06618673839,0.04265160411
8.88,0.681489305,0.01456496097,0.1878271614,0.1563680553,0.1245768162,0.06760477348,0.04351091603
8.89,0.681489305,0.01434483619,0.1942486934,0.1625726088,0.128628125,0.06927779958,0.0445674717
8.9,0.681489305,0.01407472362,0.2016776688,0.1698873806,0.1333021646,0.07114035513,0.04582060854
8.91,0.68540396,0.01398618443,0.2102053216,0.1783401491,0.1388007304,0.07336195863,0.04724760778
8.92,0.68540396,0.01418595413,0.2200700012,0.1879734021,0.1451702433,0.07583365223,0.04889149643
8.93,0.68540396,0.01450369088,0.2315464581,0.1989093193,0.1523869146,0.07863821856,0.05081668606
8.94,0.68611572,0.01483266818,0.2447444503,0.2112756481,0.1604305702,0.08179378905,0.0529997471
8.95,0.68611572,0.0151932813,0.2597311567,0.2250926748,0.1692602577,0.08514922405,0.05517778725
8.96,0.69394503,0.0155786986,0.2765608837,0.2401333341,0.1786870664,0.08868131163,0.05748097487
8.97,0.69394503,0.01595036967,0.2950903394,0.255991823,0.1883734267,0.09213710478,0.05990852317
8.98,0.69394503,0.01635134195,0.3148567805,0.272188232,0.1979683847,0.09547570406,0.06211390958
8.99,0.69394503,0.01677253226,0.3352349287,0.2881696599,0.2071654742,0.09859451736,0.06422793054
9,0.69394503,0.01702380573,0.3555347597,0.3033424121,0.2156069474,0.101454332,0.06599316682
9.01,0.69394503,0.0170079617,0.3750146222,0.3172145299,0.2229586235,0.1040162634,0.06743301004
9.02,0.69394503,0.01682913412,0.3928822635,0.3292847073,0.2290604857,0.1060565016,0.06857042017
9.03,0.69394503,0.01659819462,0.4083262591,0.3389709744,0.2339402237,0.1075784605,0.06947078266
9.04,0.69465679,0.01639664737,0.4206266876,0.3457910272,0.2376347348,0.1087490146,0.07017759463
9.05,0.69465679,0.01636720424,0.4293975257,0.3496529868,0.2402140966,0.1095695328,0.07066989783
9.06,0.69465679,0.01660272157,0.434468901,0.3507047777,0.2418224091,0.110081976,0.07099082781
9.07,0.69821557,0.01691741848,0.4358802341,0.3492835725,0.2426411458,0.1101844316,0.07124749101
9.08,0.69821557,0.01704191306,0.4339932292,0.3458694152,0.2427973926,0.1101844316,0.07124749101
9.09,0.70177435,0.01696269235,0.4294884805,0.3409650429,0.2424034083,0.1100000115,0.071055001
9.1,0.70177435,0.01689704838,0.4230275734,0.3350016849,0.2416155371,0.1097130603,0.07077689091
9.11,0.70177435,0.01694684774,0.4150496796,0.3283393593,0.2405973006,0.1093849994,0.07049869708
9.12,0.70675664,0.01705096592,0.405978666,0.3212398249,0.2395003184,0.1089542422,0.07019901197
9.13,0.70675664,0.01717091459,0.3963153498,0.3138616049,0.2384862901,0.1084411662,0.06987781585
9.14,0.70818015,0.01728406082,0.386452971,0.306378931,0.2376513818,0.1079277971,0.06959935581
9.15,0.70818015,0.0173247905,0.3765530248,0.2989828372,0.236915702,0.1074346873,0.06934224405
9.16,0.70818015,0.0173315785,0.3666539493,0.2917412634,0.236106132,0.1070235559,0.0691707918
9.17,0.70675664,0.0174175559,0.3568091648,0.2846044032,0.2351713832,0.1067150783,0.06899930995
9.18,0.70675664,0.01757817808,0.347132228,0.2775711859,0.2342030586,0.1064682252,0.06882779847
9.19,0.70675664,0.0177432984,0.3377625466,0.2707591507,0.2332988365,0.1062830391,0.06867770434
9.2,0.70462137,0.01793778622,0.3288003142,0.2643229957,0.2324888067,0.1062418772,0.06867770434
9.21,0.70462137,0.01826335272,0.3202583281,0.2583083274,0.2317623023,0.1062007153,0.06867770434
9.22,0.69679206,0.01871083333,0.312117609,0.2526390833,0.2311186783,0.1062830391,0.06880635645
9.23,0.69679206,0.01921231245,0.3043544247,0.2472199707,0.2305772785,0.1062830391,0.06912792257
9.24,0.69679206,0.01976093426,0.2969315318,0.242035961,0.2301445219,0.1063447678,0.06944938012
9.25,0.69216564,0.02039496705,0.2897510719,0.2370493526,0.2298101296,0.1065093729,0.06983498116
9.26,0.69216564,0.02104211946,0.2827223694,0.2321497611,0.2295788425,0.106715083,0.07013477965
9.27,0.6597807567,0.02156044024,0.2758663178,0.2273205209,0.2294182828,0.1069207458,0.07052009964
9.28,0.6597807567,0.02197714533,0.2693101779,0.2227150066,0.2292131406,0.1071880331,0.07090525699
9.29,0.6597807567,0.0224904534,0.2631600463,0.2184665199,0.2289259233,0.107599084,0.07137578322
9.3,0.63736045,0.02330263899,0.2573937177,0.2145191029,0.2287203011,0.1081742432,0.07195291849
9.31,0.63736045,0.02426919022,0.2519265987,0.2107665435,0.2287504909,0.1089131986,0.07263647108
9.32,0.63736045,0.02516746811,0.246698333,0.2071788062,0.2289237955,0.1096720403,0.07340486671
9.33,0.616790712,0.02595278028,0.2416523009,0.2037021561,0.22905091,0.110368795,0.07419395736
9.34,0.616790712,0.02658057863,0.2366773204,0.2001586136,0.2290374182,0.1108602942,0.07483327049
9.35,0.5214628922,0.02693914283,0.231606093,0.1963637233,0.2287993182,0.1110036047,0.07523794282
9.36,0.5214628922,0.02675987879,0.2262839623,0.1922627805,0.2282089841,0.1108807712,0.07528053165
9.37,0.5214628922,0.02622188539,0.2206452501,0.1878888951,0.2272536965,0.1104302495,0.07491847757
9.38,0.4984791138,0.02541435314,0.2147601457,0.1832910957,0.22605794,0.1098155348,0.07423658052
9.39,0.4984791138,0.02467352748,0.2087798813,0.1785534633,0.2247073621,0.1090157675,0.07342619547
9.4,0.4984791138,0.02390965976,0.2028666844,0.1738133365,0.2232362179,0.1081126187,0.0725937595
9.41,0.4679117443,0.02310021935,0.1971384209,0.1691648747,0.2217200047,0.1072291098,0.07180331233
9.42,0.4679117443,0.02235088916,0.1916323907,0.1645879506,0.2202134012,0.1063241584,0.07109776178
9.43,0.4076158657,0.02164828971,0.1862620448,0.1600177058,0.2186608678,0.1055212781,0.07047727973
9.44,0.4076158657,0.02097899926,0.180909541,0.1554578784,0.2169802975,0.1048413618,0.06992064069
9.45,0.4076158657,0.02033857702,0.1755740787,0.1510072681,0.2151586013,0.1043259176,0.06936366139
9.46,0.348316444,0.01986927867,0.1703823732,0.1467707869,0.2132212624,0.1038720879,0.06891355174
9.47,0.348316444,0.01967291861,0.1654486015,0.1427711687,0.211173071,0.1035006007,0.06852757563
9.48,0.3221712833,0.0196526031,0.1608179043,0.1389702982,0.2089896853,0.1032735029,0.06818434529
9.49,0.3221712833,0.01964357366,0.1564993183,0.1353532827,0.2066338435,0.1031909133,0.06786244827
9.5,0.3221712833,0.01963680159,0.152435232,0.1319177652,0.2041179919,0.1031909133,0.06751897581
9.51,0.2948873167,0.01968871955,0.1484506964,0.1285670694,0.2015335221,0.1030050438,0.06726128618
9.52,0.2948873167,0.01973612082,0.1443464977,0.125116967,0.1989445317,0.1029843916,0.06700352732
9.53,0.2948873167,0.01967291824,0.1400486854,0.1214790539,0.1962667893,0.1029843916,0.0667671857
9.54,0.29856472,0.01951263705,0.1356312206,0.1177344435,0.1933391801,0.1029843916,0.06655227617
9.55,0.29856472,0.01935007308,0.1312179189,0.1139951164,0.1900630238,0.1031909133,0.06633731714
9.56,0.318138,0.01926652298,0.1269003275,0.1102979208,0.1864287545,0.1031909133,0.0661653113
9.57,0.318138,0.01926652303,0.1227045045,0.1066566862,0.1825041904,0.1031909133,0.06597176946
9.58,0.318138,0.01930491207,0.118595053,0.1031046495,0.1784321334,0.1031909133,0.06584272176
9.59,0.32098503,0.01931394462,0.1145491345,0.09965977388,0.1743474291,0.1031909133,0.06567063174
9.6,0.32098503,0.01929587951,0.1106155437,0.09632964866,0.1702389418,0.1033354452,0.06588574426
9.61,0.32027327,0.01932975056,0.10688807,0.09315804428,0.1660133943,0.1036863657,0.066143805
9.62,0.32027327,0.01960970376,0.1034412769,0.09022569367,0.1616939998,0.1041196572,0.06663822217
9.63,0.32027327,0.02031599637,0.1003663746,0.08765411432,0.1574916467,0.1047795004,0.06743303971
9.64,0.31457922,0.02155809548,0.09784013107,0.08566287152,0.1536918776,0.1058301158,0.06872047482
9.65,0.31457922,0.02335420692,0.0961178002,0.08456353664,0.1505459555,0.1074345217,0.07054126074
9.66,0.31457922,0.02595247044,0.09540329593,0.08457196741,0.1482047939,0.1096717571,0.07310579229
9.67,0.31386747,0.02917662144,0.09569067078,0.08561131177,0.1466418556,0.1125983402,0.07632270857
9.68,0.31386747,0.03285790984,0.09665191579,0.08725982503,0.1456100738,0.1160650736,0.0800582534
9.69,0.31457922,0.03663636243,0.09772127122,0.088895181,0.1447320035,0.1195589823,0.08380000671
9.7,0.31457922,0.0397371343,0.09831882814,0.08991384636,0.1436037694,0.1226554791,0.08700128096
9.71,0.31457922,0.04181350753,0.09801832087,0.0899094432,0.1418399009,0.1248146038,0.08924814983
9.72,0.31529098,0.0425414056,0.09653964704,0.08868656205,0.1390986975,0.1258016079,0.09035904175
9.73,0.31529098,0.04185764889,0.09373384109,0.08618515133,0.1351553558,0.1254995824,0.09023334706
9.74,0.329526095,0.04000247085,0.08966705756,0.08248202618,0.1299971568,0.1239072327,0.08889154177
9.75,0.329526095,0.03734616018,0.08472547005,0.07791365316,0.123901453,0.1214020601,0.08679114239
9.76,0.329526095,0.03459370715,0.07952233267,0.07306308483,0.1173952131,0.118443382,0.08434866346
9.77,0.355505175,0.03219003713,0.07465318113,0.06851412019,0.1110294743,0.1155155936,0.08198432882
9.78,0.355505175,0.03022707399,0.07047409075,0.0646075522,0.1051424551,0.1128641309,0.07999524895
9.79,0.355505175,0.02864038524,0.06703167143,0.06138287333,0.09981895404,0.1105324363,0.07842636034
9.8,0.36226686,0.02725269886,0.06412972965,0.05867123575,0.09501880487,0.1084409865,0.07713105843
9.81,0.36226686,0.02602002945,0.06150636481,0.05623620724,0.09066171754,0.1063857308,0.07611052855
9.82,0.39696495,0.02489804783,0.05903121687,0.05393843321,0.08666202199,0.1043257371,0.07515273084
9.83,0.39696495,0.02388718134,0.05676047258,0.05179993108,0.0829765004,0.1023850648,0.07427920859
9.84,0.39696495,0.02316771155,0.0547694071,0.04987451635,0.0796158798,0.1003986573,0.07344753897
9.85,0.4151147225,0.02273127047,0.05298063168,0.0480894033,0.07654958013,0.09832486201,0.07263647108
9.86,0.4151147225,0.02240943291,0.05119018612,0.04630860531,0.07365626176,0.09635038255,0.07193154548
9.87,0.4491010567,0.02196588086,0.04925690445,0.04450886499,0.07081612226,0.09437147135,0.07120469575
9.88,0.4491010567,0.02135538993,0.04720650227,0.04279832091,0.06801857461,0.09243012223,0.07049867736
9.89,0.4491010567,0.02069717587,0.04516071523,0.04125758415,0.06531786377,0.09063115845,0.0697278599
9.9,0.48041831,0.02018518238,0.04323613235,0.03984789898,0.06275393522,0.08882862203,0.06893497895
9.91,0.48041831,0.01990087692,0.04152663601,0.03849724235,0.06038313695,0.08704354684,0.06814141185
9.92,0.48041831,0.0197767483,0.04012223911,0.03722029164,0.05831842948,0.08527600819,0.06751896097
9.93,0.51582816,0.0197112919,0.03905945962,0.0361249957,0.05666414441,0.08363170384,0.06696054937
9.94,0.51582816,0.01967517617,0.0382756568,0.03531659347,0.05540460433,0.08206897852,0.06653077482
9.95,0.54767923,0.01967517617,0.03764743835,0.03478446406,0.05438746867,0.08060943745,0.0661222987
9.96,0.54767923,0.01966388959,0.03706558905,0.03436498861,0.05336834176,0.07910511465,0.06560606826
9.97,0.54767923,0.01952618173,0.03642547447,0.03381963182,0.0520940638,0.07732214998,0.06480963659
9.98,0.580491168,0.01914004238,0.03559041426,0.03298654041,0.05042500647,0.07517383892,0.0636245148
9.99,0.580491168,0.01846449954,0.0344654232,0.0318712252,0.04845094394,0.07270026068,0.06215718536
10,0.580491168,0.01762565039,0.03312877328,0.03060978537,0.0464497762,0.0701344937,0.06057946105
10.01,0.598712114,0.01680647445,0.0318188378,0.02934895029,0.04467740109,0.06758312385,0.05899908204
10.02,0.598712114,0.01616106568,0.03074128019,0.02819165927,0.04320161093,0.06519694813,0.05752455537
10.03,0.6480367875,0.01572149151,0.02992813367,0.02721377026,0.04195606421,0.0630852653,0.05622160259
10.04,0.6480367875,0.01542001893,0.02929848812,0.02647029543,0.04087807373,0.0612065203,0.05498210948
10.05,0.6480367875,0.01519101848,0.02879277653,0.02595862915,0.03997705599,0.05949727539,0.05387171551
10.06,0.654976405,0.01500052146,0.02840537844,0.02561071024,0.03928182485,0.05782829961,0.05280363834
10.07,0.654976405,0.01482359806,0.02814695281,0.02534929564,0.0387642732,0.05624329286,0.05184351899
10.08,0.67970992,0.01463302927,0.02803483537,0.0251715391,0.03831729895,0.0546773845,0.05101354381
10.09,0.67970992,0.01441746091,0.0281084625,0.02514213447,0.03783821225,0.05323970282,0.05018283405
10.1,0.67970992,0.01427675038,0.0283924011,0.02530598078,0.03734891653,0.0519963131,0.04939517106
10.11,0.706756635,0.01432214247,0.02882900274,0.02562215068,0.03699708647,0.05092611578,0.04867259144
10.12,0.706756635,0.01461033514,0.02929759906,0.02600931583,0.03690617118,0.04996410539,0.04803713704
10.13,0.706756635,0.01507535451,0.02971078803,0.02641829734,0.03703921667,0.04908868691,0.04746705278
10.14,0.70746839,0.01559229426,0.03007667719,0.02683741485,0.03726956561,0.04834395406,0.04700635265
10.15,0.70746839,0.01605685772,0.03046385764,0.02725904026,0.03754484741,0.04764249866,0.04658933842
10.16,0.708536025,0.01641249772,0.03092161986,0.02767197558,0.03791597437,0.04702829412,0.04621606559
10.17,0.708536025,0.01667970912,0.03145031116,0.02808137817,0.03839922414,0.04654542516,0.04582066925
10.18,0.708536025,0.01691515482,0.03203220767,0.02849910869,0.03888068845,0.04601838512,0.04538115224
10.19,0.70711251,0.0171550717,0.03267077549,0.02891710755,0.0392099408,0.04551302859,0.04487545662
