Wavelength (um),Transmittance
0.6699999999999982, 0.6718806043758966
0.6799999999999988, 0.7195682388809181
0.6800000000000006, 0.6718806043758967
0.6900000000000004, 0.7224152618364417
0.6899999999999986, 0.6747276273314202
0.7000000000000002, 0.7224152618364417
0.6999999999999993, 0.6747276273314202
0.71, 0.7224152618364417
0.7099999999999973, 0.6747276273314203
0.72, 0.7138741929698706
0.7299999999999986, 0.7138741929698706
0.7399999999999984, 0.7202799946197993
0.75, 0.7202799946197991
0.7600000000000016, 0.7202799946197991
0.7700000000000005,0.730244575
0.7799999999999976, 0.7302445749641322
0.79,0.730244575
0.7999999999999998, 0.7316680864418936
0.8099999999999987, 0.7316680864418936
0.8199999999999985, 0.7288210634863701
0.8299999999999992, 0.7288210634863701
0.84, 0.7288210634863701
0.8499999999999996, 0.7494619799139166
0.8499999999999996,0.703909613
0.8500000000000005, 0.6583572453371591
0.8499999999999996, 0.6078225878766139
0.8599999999999977, 0.7494619799139166
0.8599999999999985,0.703909613
0.8599999999999985, 0.6583572453371591
0.8599999999999994, 0.6078225878766138
0.8699999999999992, 0.7480384684361547
0.8700000000000001, 0.7024861011477761
0.87, 0.6569337338593972
0.8699999999999992, 0.6035520534433284
0.8799999999999999, 0.7480384684361547
0.88, 0.7024861011477763
0.8800000000000008, 0.6569337338593972
0.88, 0.6035520534433284
0.8899999999999988, 0.7480384684361547
0.8900000000000006, 0.7024861011477761
0.89, 0.6569337338593972
0.8899999999999997, 0.6035520534433284
0.8999999999999995, 0.7480384684361547
0.8999999999999986, 0.7024861011477761
0.9000000000000004, 0.6540867109038736
0.8999999999999995, 0.5999932747489238
0.9099999999999993, 0.7480384684361547
0.9099999999999975, 0.7024861011477761
0.9100000000000001, 0.6540867109038737
0.9099999999999984, 0.5999932747489238
0.9199999999999999, 0.7480384684361547
0.9199999999999999, 0.7024861011477761
0.9199999999999999, 0.6540867109038736
0.9199999999999999, 0.5999932747489238
0.9300000000000024, 0.7693911406025824
0.9299999999999988, 0.7238387733142035
0.9299999999999979, 0.6782864060258249
0.9299999999999979, 0.6106696108321377
0.9399999999999986, 0.7693911406025824
0.9399999999999995, 0.7238387733142035
0.9399999999999995, 0.6782864060258249
0.9399999999999995, 0.6106696108321377
0.9500000000000011, 0.7935908357245336
0.9499999999999993,0.748038468
0.9500000000000011, 0.7024861011477761
0.9499999999999984, 0.6569337338593972
0.9500000000000002, 0.5999932747489237
0.9600000000000009, 0.7935908357245336
0.96, 0.7480384684361547
0.96, 0.7024861011477761
0.9599999999999973, 0.6569337338593971
0.9600000000000009, 0.5999932747489238
0.9699999999999971, 0.7935908357245336
0.97, 0.7480384684361547
0.9699999999999989, 0.7024861011477761
0.9699999999999998, 0.6569337338593972
0.9699999999999989, 0.5999932747489238
0.9799999999999969, 0.7935908357245336
0.9799999999999978, 0.7480384684361547
0.9799999999999986, 0.7024861011477763
0.9799999999999986, 0.6569337338593972
0.9799999999999978, 0.5999932747489237
0.9899999999999967, 0.7935908357245336
0.9900000000000002, 0.7480384684361547
0.9899999999999993, 0.7024861011477761
0.9899999999999993, 0.6569337338593972
0.9899999999999993, 0.5999932747489237
0.9999999999999991, 0.7935908357245336
1.0000000000000018, 0.7480384684361547
1.0000000000000018, 0.7024861011477761
1.0000000000000009, 0.6569337338593972
0.9999999999999982, 0.5999932747489238
1.009999999999998, 0.7935908357245336
1.0099999999999976, 0.7480384684361547
1.0100000000000002, 0.7024861011477761
1.009999999999998, 0.6569337338593972
1.009999999999999, 0.5999932747489237
1.0199999999999991, 0.7935908357245338
1.020000000000001, 0.7480384684361547
1.0199999999999991, 0.7024861011477761
1.0199999999999991, 0.6569337338593972
1.0199999999999991, 0.5999932747489238
1.0300000000000002, 0.7935908357245336
1.029999999999998, 0.7338033536585364
1.029999999999999, 0.7024861011477761
1.029999999999999, 0.6569337338593972
1.0299999999999994,0.598569763
1.0400000000000005, 0.7935908357245336
1.0399999999999983, 0.7338033536585364
1.0399999999999983, 0.7024861011477763
1.0400000000000018, 0.6569337338593972
1.0399999999999996, 0.5985697632711621
1.0499999999999985, 0.7935908357245336
1.0499999999999976, 0.7338033536585364
1.0499999999999994, 0.7024861011477761
1.0500000000000007, 0.6569337338593972
1.0499999999999998,0.598569763
1.0599999999999978, 0.7921673242467717
1.0599999999999987, 0.7466149569583931
1.060000000000001, 0.7010625896700142
1.0599999999999978, 0.6555102223816355
1.0599999999999987, 0.6099578550932567
1.0599999999999996,0.545188083
1.069999999999999, 0.7921673242467717
1.0699999999999976, 0.7466149569583931
1.0699999999999998, 0.7010625896700142
1.0699999999999985, 0.6555102223816355
1.0699999999999976, 0.6099578550932568
1.0699999999999985,0.545188083
1.08, 0.7466149569583933
1.0799999999999979, 0.7010625896700142
1.0799999999999987, 0.6555102223816355
1.0799999999999979, 0.6099578550932567
1.0799999999999987,0.545188083
1.0900000000000012, 0.7466149569583931
1.0900000000000003, 0.7010625896700142
1.0900000000000003, 0.6555102223816356
1.0900000000000012, 0.6099578550932568
1.089999999999999,0.545188083
1.0999999999999983, 0.7466149569583931
1.0999999999999992, 0.7010625896700142
1.0999999999999974, 0.6555102223816354
1.1000000000000014, 0.6099578550932567
1.0999999999999992,0.545188083
1.1099999999999994, 0.7466149569583931
1.1099999999999994, 0.7010625896700142
1.1100000000000008, 0.6555102223816355
1.1099999999999999, 0.6099578550932567
1.1099999999999999,0.545188083
1.1199999999999997, 0.7466149569583931
1.1199999999999988, 0.7010625896700142
1.1199999999999997, 0.6555102223816355
1.1200000000000006, 0.6099578550932567
1.1200000000000006,0.545188083
1.1300000000000008, 0.7765086979913915
1.129999999999999, 0.7309563307030127
1.1300000000000008,0.685403963
1.13, 0.6398515961262552
1.1300000000000008, 0.5942992288378764
1.129999999999999, 0.5373587697274029
1.139999999999998, 0.7765086979913915
1.1400000000000001, 0.7309563307030127
1.140000000000001,0.685403963
1.1399999999999992, 0.6398515961262552
1.1399999999999992, 0.5942992288378763
1.1399999999999992, 0.5373587697274029
1.1500000000000004, 0.7765086979913915
1.1499999999999995, 0.7309563307030127
1.1499999999999981, 0.6854039634146339
1.1500000000000004, 0.6398515961262552
1.1500000000000012, 0.5942992288378764
1.1500000000000017, 0.5373587697274029
1.160000000000002, 0.7850497668579626
1.1599999999999997, 0.7394973995695837
1.1599999999999975, 0.6939450322812051
1.1600000000000006, 0.6483926649928262
1.1599999999999993, 0.5957227403156382
1.1699999999999986, 0.7850497668579626
1.1699999999999995, 0.7394973995695837
1.1699999999999986, 0.6939450322812051
1.1699999999999982, 0.6483926649928262
1.1700000000000004, 0.5957227403156383
1.1799999999999984, 0.7850497668579626
1.1799999999999984, 0.7394973995695837
1.1799999999999997, 0.6939450322812051
1.1799999999999988, 0.6483926649928262
1.1799999999999984, 0.5957227403156383
1.189999999999999, 0.7850497668579626
1.189999999999999, 0.7394973995695837
1.189999999999999, 0.6939450322812051
1.1899999999999986, 0.6426986190817788
1.200000000000001, 0.7850497668579626
1.2000000000000015, 0.7394973995695839
1.1999999999999993, 0.6939450322812051
1.200000000000001, 0.6426986190817789
1.2099999999999995, 0.7850497668579626
1.2100000000000013, 0.7394973995695837
1.2099999999999982, 0.6939450322812051
1.2100000000000004, 0.6426986190817789
1.2200000000000002, 0.7850497668579626
1.219999999999998, 0.7394973995695837
1.2200000000000006, 0.6939450322812051
1.2200000000000006, 0.6426986190817789
1.2300000000000009, 0.7850497668579626
1.2300000000000009, 0.7394973995695837
1.2300000000000009, 0.6939450322812051
1.2300000000000009, 0.6426986190817789
1.2399999999999998, 0.7850497668579626
1.2400000000000029, 0.7394973995695837
1.240000000000001, 0.6939450322812051
1.2400000000000007, 0.6483926649928262
1.240000000000001, 0.5836228927546626
1.2499999999999991, 0.7850497668579626
1.2499999999999991, 0.7394973995695839
1.25, 0.6939450322812051
1.25, 0.6483926649928262
1.25, 0.5836228927546626
1.2600000000000002,0.782202744
1.2600000000000011, 0.7366503766140602
1.2600000000000002, 0.6910980093256813
1.2600000000000002, 0.6455456420373026
1.2600000000000011, 0.5999932747489238
1.2599999999999993,0.554440907
1.2599999999999993, 0.5088885401721662
1.2600000000000011, 0.4633361728837875
1.2600000000000011, 0.4028369350789095
1.269999999999997, 0.7822027439024388
1.27, 0.7366503766140602
1.2699999999999978, 0.6910980093256813
1.2699999999999991, 0.6455456420373027
1.2699999999999982, 0.5999932747489238
1.2699999999999991,0.554440907
1.2699999999999982, 0.5088885401721662
1.2699999999999982, 0.4633361728837875
1.2700000000000014, 0.40283693507890944
1.2800000000000002,0.782202744
1.2799999999999985, 0.7366503766140604
1.2799999999999985, 0.6910980093256813
1.2799999999999985, 0.6455456420373026
1.2799999999999994, 0.5999932747489238
1.2800000000000002,0.554440907
1.279999999999998, 0.5088885401721662
1.2799999999999985, 0.4633361728837875
1.279999999999998, 0.4028369350789095
1.2899999999999974, 0.7345151093974174
1.2899999999999996, 0.6967920552367287
1.2899999999999983,0.651239688
1.2899999999999987, 0.6056873206599711
1.2899999999999987, 0.5601349533715925
1.2900000000000005, 0.5145825860832136
1.290000000000001, 0.4690302187948349
1.2899999999999983, 0.42347785150645595
1.2899999999999987, 0.3565728120516498
1.2999999999999976, 0.7345151093974174
1.2999999999999985, 0.6967920552367287
1.2999999999999998,0.651239688
1.2999999999999998, 0.6056873206599711
1.2999999999999998, 0.5601349533715924
1.3000000000000007, 0.5145825860832136
1.2999999999999998, 0.4690302187948349
1.2999999999999998, 0.42347785150645595
1.2999999999999998, 0.3565728120516498
1.310000000000001, 0.7345151093974174
1.309999999999997, 0.6967920552367287
1.3099999999999992,0.651239688
1.3099999999999992, 0.6056873206599711
1.310000000000001, 0.5601349533715925
1.31, 0.5145825860832136
1.3099999999999992, 0.4690302187948349
1.310000000000001, 0.42347785150645595
1.310000000000001, 0.3565728120516498
1.3200000000000012, 0.7323798421807746
1.320000000000002, 0.6868274748923959
1.3200000000000003, 0.6412751076040171
1.319999999999999, 0.5957227403156383
1.3199999999999998, 0.5501703730272596
1.3199999999999998, 0.5046180057388807
1.3200000000000003, 0.45906563845050197
1.3199999999999976, 0.4135132711621232
1.3200000000000012, 0.36796090387374436
1.3200000000000003, 0.32240853658536567
1.320000000000002, 0.2768561692969869
1.3200000000000025, 0.23130380200860795
1.3200000000000025, 0.18575143472022934
1.3200000000000025, 0.13379326578192208
1.33, 0.7323798421807746
1.3300000000000005, 0.6868274748923959
1.3300000000000005, 0.6412751076040171
1.33, 0.5957227403156384
1.3300000000000023, 0.5501703730272596
1.3300000000000005, 0.5046180057388807
1.3300000000000005, 0.45906563845050197
1.3300000000000027, 0.4135132711621232
1.33, 0.36796090387374436
1.3300000000000014, 0.32240853658536567
1.33, 0.2768561692969869
1.3300000000000005, 0.23130380200860795
1.33, 0.18575143472022929
1.3300000000000005, 0.13379326578192213
1.3400000000000003, 0.6668983142037301
1.3400000000000003, 0.6213459469153514
1.3400000000000007, 0.5757935796269726
1.3400000000000016, 0.5302412123385938
1.3400000000000007,0.484688845
1.3400000000000003, 0.4391364777618363
1.340000000000003, 0.39358411047345737
1.3400000000000016, 0.34803174318507873
1.3399999999999994,0.302479376
1.3400000000000007,0.256927009
1.3400000000000003, 0.2113746413199424
1.3400000000000016, 0.14446960186513602
1.350000000000001, 0.6668983142037301
1.3500000000000005, 0.6213459469153514
1.350000000000001, 0.5757935796269726
1.350000000000001, 0.5302412123385938
1.3500000000000005,0.484688845
1.3499999999999996, 0.4391364777618363
1.3500000000000032, 0.39358411047345737
1.3500000000000032, 0.3480317431850788
1.3500000000000005,0.302479376
1.3500000000000005,0.256927009
1.3500000000000005, 0.2113746413199424
1.3500000000000005, 0.14446960186513602
1.3600000000000008, 0.6668983142037302
1.3600000000000008, 0.6213459469153513
1.3599999999999999, 0.5757935796269726
1.3600000000000012, 0.5302412123385938
1.3600000000000008, 0.48468884505021503
1.3600000000000012, 0.4391364777618363
1.3600000000000034, 0.39358411047345737
1.3599999999999999, 0.3480317431850788
1.359999999999999,0.302479376
1.3600000000000012,0.256927009
1.360000000000002, 0.2113746413199424
1.3600000000000012, 0.14446960186513608
1.3699999999999997, 0.6654748027259683
1.370000000000001, 0.6199224354375895
1.3699999999999997, 0.5743700681492108
1.3699999999999997, 0.5288177008608319
1.3699999999999997, 0.48326533357245316
1.3699999999999997, 0.4377129662840744
1.3699999999999979, 0.39216059899569566
1.370000000000001, 0.34660823170731675
1.37, 0.3010558644189381
1.3699999999999997, 0.25550349713055936
1.37, 0.2099511298421804
1.37, 0.1643987625538018
1.379999999999999, 0.6654748027259683
1.379999999999999, 0.6199224354375895
1.379999999999999, 0.5743700681492108
1.38, 0.5288177008608319
1.3799999999999977, 0.4832653335724531
1.379999999999999, 0.4377129662840744
1.3799999999999981, 0.3921605989956958
1.3800000000000003, 0.34660823170731675
1.38, 0.3010558644189381
1.3800000000000012, 0.25550349713055936
1.3800000000000012, 0.2099511298421804
1.3800000000000003, 0.16439876255380176
1.3899999999999983, 0.6654748027259683
1.389999999999998, 0.6199224354375894
1.389999999999997, 0.5743700681492108
1.3899999999999983, 0.5288177008608319
1.3899999999999992, 0.4832653335724531
1.3899999999999992, 0.4377129662840744
1.3899999999999983, 0.39216059899569566
1.3900000000000001, 0.34660823170731675
1.3900000000000001, 0.3010558644189381
1.3900000000000006, 0.25550349713055936
1.3900000000000001, 0.2099511298421804
1.3900000000000006, 0.16439876255380176
1.3999999999999995, 0.6697453371592539
1.4000000000000004,0.62419297
1.3999999999999986, 0.5786406025824963
1.3999999999999995, 0.5330882352941175
1.3999999999999995, 0.4875358680057386
1.3999999999999986, 0.4419835007173599
1.4000000000000004, 0.3964311334289812
1.3999999999999986, 0.3508787661406022
1.3999999999999995, 0.3053263988522236
1.3999999999999995, 0.2597740315638449
1.4000000000000004, 0.2142216642754659
1.4000000000000004, 0.16866929698708727
1.4000000000000017, 0.12098166248206556
1.4099999999999984,0.669745337
1.4100000000000006, 0.6241929698708751
1.4100000000000006, 0.5786406025824962
1.4100000000000006, 0.5330882352941175
1.4100000000000006, 0.48753586800573867
1.4099999999999988, 0.4419835007173599
1.4099999999999966, 0.3964311334289812
1.4099999999999997, 0.3508787661406023
1.4099999999999997, 0.3053263988522236
1.410000000000002, 0.2597740315638449
1.410000000000002, 0.2142216642754659
1.410000000000001, 0.1686692969870873
1.410000000000001, 0.12098166248206554
1.4199999999999995, 0.6967920552367287
1.4200000000000008,0.651239688
1.4199999999999995, 0.6056873206599711
1.4199999999999995, 0.5601349533715924
1.42, 0.5145825860832136
1.42, 0.4690302187948349
1.4199999999999986,0.423477852
1.4199999999999977, 0.37792548421807737
1.4200000000000008, 0.3323731169296985
1.4200000000000021, 0.2868207496413196
1.420000000000003, 0.24126838235294096
1.4200000000000017, 0.19571601506456218
1.4200000000000017, 0.13450502152080318
1.4299999999999997, 0.6967920552367288
1.4299999999999997, 0.6512396879483499
1.430000000000001, 0.6056873206599711
1.430000000000001, 0.5601349533715924
1.4300000000000002, 0.5145825860832136
1.4300000000000002, 0.4690302187948349
1.4299999999999997, 0.42347785150645595
1.4300000000000002, 0.3779254842180773
1.4300000000000002, 0.33237311692969856
1.430000000000001, 0.2868207496413196
1.4300000000000024, 0.24126838235294099
1.4300000000000024, 0.19571601506456218
1.430000000000002, 0.13450502152080318
1.44, 0.6967920552367288
1.4399999999999982,0.651239688
1.4400000000000013, 0.6056873206599711
1.4400000000000004, 0.5601349533715924
1.44, 0.5145825860832136
1.439999999999999, 0.46903021879483486
1.4400000000000013, 0.42347785150645595
1.439999999999999, 0.37792548421807737
1.4400000000000004, 0.3323731169296985
1.4400000000000004, 0.2868207496413196
1.4400000000000013, 0.24126838235294096
1.4400000000000013, 0.19571601506456215
1.4400000000000022, 0.13450502152080318
1.4500000000000002, 0.7053331241032996
1.4500000000000002,0.659780757
1.4499999999999993, 0.6142283895265421
1.4500000000000006, 0.5686760222381634
1.4500000000000006, 0.5231236549497846
1.4500000000000015, 0.4775712876614059
1.4500000000000006,0.43201892
1.4499999999999984, 0.3864665530846484
1.4500000000000028, 0.34091418579626953
1.4500000000000002, 0.2953618185078906
1.4500000000000006,0.249809451
1.4500000000000015, 0.20425708393113323
1.4500000000000015, 0.13877555595408872
1.4599999999999986, 0.7053331241032996
1.4600000000000004,0.659780757
1.4600000000000017, 0.6142283895265421
1.4600000000000017, 0.5686760222381634
1.4600000000000004, 0.5231236549497846
1.4600000000000004, 0.47757128766140594
1.4600000000000004, 0.43201892037302697
1.4599999999999995, 0.38646655308464833
1.460000000000003, 0.34091418579626953
1.4600000000000017, 0.2953618185078906
1.4600000000000004,0.249809451
1.4600000000000009, 0.2042570839311332
1.4600000000000009, 0.1387755559540887
1.4700000000000006, 0.7608500717360114
1.4700000000000015, 0.7152977044476325
1.4699999999999998, 0.6697453371592539
1.4700000000000006,0.62419297
1.4700000000000006, 0.5786406025824963
1.4700000000000006, 0.5330882352941175
1.4700000000000015, 0.4875358680057386
1.4700000000000015, 0.4419835007173599
1.4700000000000006, 0.3964311334289812
1.4700000000000037, 0.3508787661406023
1.4699999999999984, 0.3053263988522236
1.470000000000002, 0.2597740315638449
1.4700000000000015, 0.21422166427546593
1.470000000000002, 0.1501636477761832
1.4800000000000018, 0.7608500717360114
1.4800000000000018, 0.7152977044476325
1.4800000000000022, 0.6697453371592539
1.4800000000000022, 0.6241929698708751
1.48, 0.5786406025824963
1.4800000000000018, 0.5330882352941175
1.4800000000000022, 0.48753586800573867
1.4800000000000009, 0.4419835007173599
1.4800000000000044, 0.3964311334289812
1.48, 0.35087876614060226
1.4800000000000009, 0.3053263988522236
1.4800000000000022, 0.2597740315638449
1.480000000000003, 0.2142216642754659
1.4800000000000018, 0.1501636477761832
1.4899999999999989, 0.7608500717360114
1.4899999999999998, 0.7152977044476327
1.4899999999999989, 0.6697453371592539
1.490000000000001,0.62419297
1.490000000000001, 0.5786406025824963
1.490000000000001, 0.5330882352941175
1.4899999999999998, 0.4875358680057386
1.4899999999999998, 0.4419835007173599
1.4899999999999989, 0.3964311334289812
1.490000000000001, 0.3508787661406022
1.4900000000000002, 0.3053263988522236
1.4899999999999998, 0.2597740315638449
1.490000000000001, 0.2142216642754659
1.4899999999999998, 0.1501636477761832
1.4999999999999982, 0.8775780129124822
1.5, 0.8320256456241033
1.499999999999997, 0.7864732783357247
1.4999999999999991, 0.7409209110473456
1.4999999999999991,0.695368544
1.5000000000000004, 0.6498161764705881
1.4999999999999991, 0.6042638091822093
1.4999999999999982, 0.5587114418938306
1.4999999999999982, 0.5131590746054517
1.4999999999999982,0.467606707
1.5000000000000004, 0.42205434002869424
1.4999999999999991, 0.3765019727403153
1.4999999999999982, 0.3216967808464846
1.509999999999998, 0.8775780129124819
1.5100000000000007, 0.8320256456241033
1.5099999999999993, 0.7864732783357244
1.509999999999998, 0.7409209110473456
1.5099999999999985,0.695368544
1.5099999999999993, 0.6498161764705881
1.5100000000000002, 0.6042638091822093
1.5099999999999993, 0.5587114418938306
1.5099999999999993, 0.5131590746054517
1.5099999999999985,0.467606707
1.5099999999999985, 0.42205434002869424
1.5100000000000002, 0.37650197274031527
1.5100000000000016, 0.3216967808464846
1.5199999999999982, 0.8775780129124819
1.5199999999999982, 0.8320256456241033
1.5199999999999996, 0.7864732783357244
1.5199999999999996, 0.7409209110473456
1.5199999999999982,0.695368544
1.5199999999999982, 0.6498161764705881
1.5199999999999982, 0.6042638091822093
1.5199999999999996, 0.5587114418938306
1.5199999999999991, 0.5131590746054517
1.5200000000000005,0.467606707
1.5200000000000005, 0.42205434002869424
1.5199999999999991, 0.37650197274031527
1.5199999999999991, 0.3216967808464846
1.5299999999999994, 0.8846955703012911
1.5299999999999998, 0.8391432030129125
1.5299999999999985, 0.7935908357245336
1.5299999999999994, 0.7480384684361547
1.5299999999999994, 0.7024861011477761
1.5299999999999985, 0.6569337338593971
1.5300000000000007, 0.6099578550932567
1.5300000000000007, 0.5031944942611188
1.5299999999999998, 0.45764212697274004
1.5299999999999998, 0.4120897596843614
1.5300000000000016, 0.3523022776183643
1.5399999999999987, 0.8846955703012913
1.5399999999999978, 0.8391432030129125
1.5399999999999987, 0.7935908357245336
1.5399999999999987, 0.7480384684361547
1.5399999999999987, 0.7024861011477761
1.5399999999999996, 0.6569337338593972
1.54, 0.6099578550932567
1.5399999999999996, 0.5031944942611188
1.54, 0.4576421269727401
1.5399999999999996, 0.4120897596843614
1.540000000000001, 0.3523022776183643
1.5499999999999976, 0.8903896162123386
1.5500000000000003, 0.8448372489239597
1.5500000000000003, 0.7992848816355809
1.549999999999999, 0.7537325143472022
1.5499999999999998, 0.6939450322812051
1.56, 0.8903896162123386
1.56, 0.8448372489239597
1.56, 0.7992848816355809
1.5600000000000005, 0.7537325143472022
1.5600000000000005, 0.6939450322812051
1.5700000000000025, 0.8903896162123386
1.5699999999999994, 0.8448372489239597
1.569999999999999, 0.7992848816355809
1.5700000000000012, 0.7537325143472022
1.5700000000000012, 0.6939450322812051
1.5799999999999992, 0.9103187769010042
1.5800000000000005, 0.8647664096126257
1.5800000000000014, 0.8192140423242467
1.5799999999999996, 0.7736616750358678
1.5800000000000014, 0.7231270175753226
1.5899999999999985, 0.9103187769010042
1.5900000000000016, 0.8647664096126257
1.5900000000000016, 0.8192140423242467
1.5900000000000007, 0.7736616750358678
1.5900000000000016, 0.7231270175753226
1.600000000000001, 0.9103187769010042
1.6000000000000019, 0.8647664096126255
1.5999999999999996, 0.8192140423242467
1.6000000000000023, 0.7537325143472022
1.610000000000002, 0.9103187769010042
1.6099999999999977, 0.8647664096126257
1.609999999999999, 0.8192140423242469
1.6100000000000012, 0.7537325143472022
1.62, 0.9103187769010042
1.6199999999999979, 0.8647664096126255
1.6199999999999992, 0.8192140423242467
1.6199999999999992, 0.7537325143472022
1.629999999999999, 0.9103187769010042
1.6299999999999972, 0.8647664096126255
1.6299999999999972, 0.8192140423242469
1.6299999999999981, 0.7537325143472022
1.6400000000000006, 0.9103187769010042
1.6399999999999992, 0.8647664096126255
1.6400000000000006, 0.8192140423242467
1.6399999999999983, 0.7537325143472022
1.6500000000000008, 0.9103187769010042
1.6499999999999995, 0.8647664096126255
1.6499999999999995, 0.8192140423242469
1.6499999999999986, 0.7537325143472022
1.6600000000000001, 0.9103187769010042
1.660000000000001, 0.8647664096126255
1.660000000000001, 0.8192140423242467
1.6599999999999997, 0.7544442700860832
1.67, 0.9103187769010042
1.6699999999999986, 0.8647664096126255
1.6700000000000008, 0.8192140423242467
1.6700000000000004, 0.7544442700860832
1.679999999999998, 0.8989306850789096
1.6799999999999988, 0.8533783177905307
1.6800000000000002, 0.8078259505021519
1.6800000000000002, 0.7622735832137735
1.6799999999999988, 0.7131624372309902
1.6899999999999995, 0.8989306850789096
1.6900000000000004, 0.8533783177905307
1.6900000000000013, 0.8078259505021519
1.6900000000000022, 0.7622735832137733
1.6900000000000013, 0.7131624372309902
1.700000000000002, 0.8989306850789096
1.7000000000000024, 0.8533783177905307
1.7000000000000015, 0.8078259505021519
1.7000000000000002, 0.7622735832137733
1.7000000000000002, 0.7131624372309899
1.7100000000000009, 0.8932366391678621
1.71, 0.8476842718794835
1.7100000000000004, 0.8021319045911046
1.7099999999999995, 0.7565795373027258
1.71, 0.7110271700143471
1.71, 0.6654748027259683
1.7100000000000004, 0.6199224354375895
1.709999999999999, 0.5594231976327115
1.7200000000000024, 0.8932366391678621
